"","race","period","sex","age","foi_mean","foi_cri_lb","foi_cri_ub"
"1527","Mexican-American",1992,"Male",11,0.0465461422316064,0.0406611199007436,0.0524443808830471
"1528","Mexican-American",1992,"Male",12,0.0446701473127494,0.0389898957314357,0.0505339684146634
"1529","Mexican-American",1992,"Male",13,0.042795565751374,0.0373203519921533,0.0485375558265982
"1530","Mexican-American",1992,"Male",14,0.0409294788854376,0.035632355225704,0.0466688284529893
"1531","Mexican-American",1992,"Male",15,0.0390787542854266,0.0340852166193309,0.0447541210614708
"1532","Mexican-American",1992,"Male",16,0.0372499475844687,0.0324688530617408,0.0428876863690855
"1533","Mexican-American",1992,"Male",17,0.03544921661953,0.0306472094833194,0.0410585225019638
"1534","Mexican-American",1992,"Male",18,0.0336822498536787,0.0286872522073616,0.0392367250552494
"1535","Mexican-American",1992,"Male",19,0.031954210231635,0.0266972400138236,0.0374812944476505
"1536","Mexican-American",1992,"Male",20,0.0302696948302118,0.0247477697036487,0.0357552173939652
"1537","Mexican-American",1992,"Male",21,0.0286327099555473,0.0228391448931265,0.0340798364773283
"1538","Mexican-American",1992,"Male",22,0.0270466607482357,0.0210438425199833,0.0324886216307073
"1539","Mexican-American",1992,"Male",23,0.0255143539065655,0.0193632447149599,0.030923169999606
"1540","Mexican-American",1992,"Male",24,0.024038011832262,0.0177884118948657,0.0294670168859162
"1541","Mexican-American",1992,"Male",25,0.0226192963345643,0.0162909799419357,0.0281526131191092
"1542","Mexican-American",1992,"Male",26,0.0212593399800954,0.0148980374410873,0.0269332040880409
"1543","Mexican-American",1992,"Male",27,0.0199587832253459,0.0136213522876045,0.0257397706032938
"1544","Mexican-American",1992,"Male",28,0.0187178155913367,0.0124572685169486,0.0245985440405351
"1545","Mexican-American",1992,"Male",29,0.017536219312576,0.0113732290910775,0.0234755773781895
"1546","Mexican-American",1992,"Male",30,0.0164134140938517,0.0103642542887062,0.0223811386895792
"1547","Mexican-American",1992,"Male",31,0.0153485018214046,0.00943564875835246,0.0213257047915407
"1548","Mexican-American",1992,"Male",32,0.0143403102862912,0.00857939625576772,0.0202963956964105
"1549","Mexican-American",1992,"Male",33,0.013387435177744,0.00779158022676526,0.0192966875376564
"1550","Mexican-American",1992,"Male",34,0.012488279786904,0.00707077386095143,0.0183296419294526
"1551","Mexican-American",1992,"Male",35,0.011641092022978,0.00641222857986732,0.017399305078615
"1552","Mexican-American",1992,"Male",36,0.0108439984833007,0.0058110459995948,0.0164965135407055
"1553","Mexican-American",1992,"Male",37,0.0100950354361168,0.0052667918971523,0.0156220510173268
"1554","Mexican-American",1992,"Male",38,0.00939217667126472,0.00477212505616003,0.0147880670895769
"1555","Mexican-American",1992,"Male",39,0.00873335825112789,0.00432187720009413,0.0139943500420484
"1556","Mexican-American",1992,"Male",40,0.00811650025427287,0.00391242905922402,0.0132263084106627
"1557","Mexican-American",1992,"Male",41,0.00753952564931124,0.00354038872973173,0.0124908842193996
"1558","Mexican-American",1992,"Male",42,0.00700037646885066,0.00320259037595966,0.0117878712310401
"1559","Mexican-American",1992,"Male",43,0.00649702747496788,0.00289608986485026,0.0111167853735491
"1560","Mexican-American",1992,"Male",44,0.00602749752030947,0.00261815805250785,0.010477036041703
"1561","Mexican-American",1992,"Male",45,0.00558985881437598,0.00236627233537792,0.00986793994386272
"1562","Mexican-American",1992,"Male",46,0.00518224430424679,0.00213810697940941,0.00928873450831614
"1563","Mexican-American",1992,"Male",47,0.00480285337423989,0.00193152265117036,0.00873840625971791
"1564","Mexican-American",1992,"Male",48,0.0044499560608733,0.00174455549578888,0.00821594712964516
"1565","Mexican-American",1992,"Male",49,0.00412189596893439,0.00157540603773839,0.00772079645487386
"1566","Mexican-American",1992,"Male",50,0.00381709206224946,0.00142242812140933,0.00725339091676227
"1567","Mexican-American",1992,"Male",51,0.0035340394895203,0.001284118058386,0.00681038056945142
"1568","Mexican-American",1992,"Male",52,0.00327130959187688,0.00115910410650895,0.00639158531673157
"1569","Mexican-American",1992,"Male",53,0.00302754922499989,0.00104594042788929,0.00599610207465096
"1570","Mexican-American",1992,"Male",54,0.00280147951511548,0.00094359707682545,0.00562292860204705
"1571","Mexican-American",1992,"Male",55,0.00259189415509877,0.000851185014891043,0.00527106919735029
"1572","Mexican-American",1992,"Male",56,0.0023976573345198,0.000768295020452225,0.0049395399867069
"1573","Mexican-American",1992,"Male",57,0.00221770138584446,0.000693470813832438,0.00462737345954349
"1574","Mexican-American",1992,"Male",58,0.00205102421823924,0.000625607260602107,0.00433362230333427
"1575","Mexican-American",1992,"Male",59,0.00189668660055878,0.000564348478797986,0.00405736259201291
"1576","Mexican-American",1992,"Male",60,0.00175380934612914,0.000509058449933652,0.00379735413684328
"1577","Mexican-American",1992,"Male",61,0.00162157044386127,0.000459161135753954,0.00355289925553969
"1578","Mexican-American",1992,"Male",62,0.00149920217300978,0.000414135059074218,0.00332339372901129
"1579","Mexican-American",1992,"Male",63,0.00138598823248614,0.000373508329220392,0.00310802228592559
"1580","Mexican-American",1992,"Male",64,0.0012812609099939,0.000336854084399541,0.00290600157014649
"1581","Mexican-American",1992,"Male",65,0.00118439831131828,0.000303786323184013,0.00271658057612189
"1582","Mexican-American",1992,"Male",66,0.00109482166581611,0.000273859088954423,0.00253904079336174
"1583","Mexican-American",1992,"Male",67,0.00101199272045463,0.000246827270207508,0.00237269610087143
"1584","Mexican-American",1992,"Male",68,0.000935411231581347,0.000222457969871469,0.00221689244892465
"1585","Mexican-American",1992,"Male",69,0.00086461256091604,0.000200490013907757,0.0020710073621096
"1586","Mexican-American",1992,"Male",70,0.00079916537998676,0.000180687646090647,0.00193444929422577
"1587","Mexican-American",1992,"Male",71,0.000738669485335427,0.000162985496579851,0.00180665686239092
"1588","Mexican-American",1992,"Male",72,0.000682753725248783,0.000147021405708155,0.00168709798467109
"1589","Mexican-American",1992,"Male",73,0.000631074037485821,0.000132618955593923,0.00157526894269483
"1590","Mexican-American",1992,"Male",74,0.000583311596435037,0.000119625757904289,0.0014706933880661
"1591","Mexican-American",1992,"Male",75,0.000539171067309766,0.00010787237039986,0.00137292130895679
"1592","Mexican-American",1992,"Male",76,0.00049837896434703,9.72513084759133e-05,0.00128152797103749
"1593","Mexican-American",1992,"Male",77,0.000460682109487446,8.76751068553754e-05,0.00119611284489121
"1594","Mexican-American",1992,"Male",78,0.000425846187656958,7.90411417277857e-05,0.0011162985302399
"1595","Mexican-American",1992,"Male",79,0.000393654394524367,7.12568377360044e-05,0.00104172968568963
"1596","Mexican-American",1992,"Male",80,0.000363906172453482,6.42386898923961e-05,0.000972071971253983
"1597","Mexican-American",1992,"Male",81,0.000336416030289311,5.79113796068956e-05,0.000907011009635694
"1598","Mexican-American",1992,"Male",82,0.000311012442600137,5.22069759771941e-05,0.000846251371119708
"1599","Mexican-American",1992,"Male",83,0.000287536824029879,4.70642142843409e-05,0.000789515585944378
"1600","Mexican-American",1992,"Male",84,0.000265842574487582,4.24278443666421e-05,0.00073654318715878
"1601","Mexican-American",1992,"Male",85,0.000245794191004617,3.82480422143656e-05,0.000687089786230474
"1602","Mexican-American",1992,"Male",86,0.000227266442217905,3.4479878741159e-05,0.000640926183028142
"1603","Mexican-American",1992,"Male",87,0.000210143601583102,3.10828402489714e-05,0.000597837511256246
"1604","Mexican-American",1992,"Male",88,0.000194318735579951,2.80284902585258e-05,0.000557622419954036
"1605","Mexican-American",1992,"Male",89,0.000179693043338817,2.52751062196885e-05,0.000520092291279438
"1606","Mexican-American",1992,"Male",90,0.000166175244289122,2.27921418264022e-05,0.000485050200301873
"1607","Mexican-American",1992,"Male",91,0.00015368101060416,2.0553049335495e-05,0.000452353528900614
"1608","Mexican-American",1992,"Male",92,0.000142132441390362,1.85338851786491e-05,0.000421847576317198
"1609","Mexican-American",1992,"Male",93,0.000131457575740482,1.67130548972704e-05,0.000393387299432469
"1610","Mexican-American",1992,"Male",94,0.000121589941938078,1.50710829869341e-05,0.000366837031319992
"1611","Mexican-American",1992,"Male",95,0.000112468140263896,1.35904052323537e-05,0.000342069904863981
"1612","Mexican-American",1992,"Male",96,0.000104035457012402,1.22551813461855e-05,0.000318967307859664
"1613","Mexican-American",1992,"Male",97,9.62395074783357e-05,1.10499017733622e-05,0.000297418368420024
"1614","Mexican-American",1992,"Male",98,8.90319058180954e-05,9.96169616599665e-06,0.000277319469474175
"1615","Mexican-American",1992,"Male",99,8.23679598290137e-05,8.97890816808978e-06,0.000258573791120708
"1616","Mexican-American",1992,"Male",100,7.62063888208042e-05,8.09307123189529e-06,0.000241090879591461
"1617","Other",1991,"Female",0,0.0256965166872255,0.0185196164340375,0.0321474725431218
"1618","Other",1991,"Female",1,0.0252922020437669,0.0182950058174098,0.0315709265995138
"1619","Other",1991,"Female",2,0.0248838754228616,0.0180690480653793,0.0309573984302081
"1620","Other",1991,"Female",3,0.0244718484510081,0.0178418377941815,0.0303370698453167
"1621","Other",1991,"Female",4,0.0240564457497053,0.0176134718512886,0.0297350081279251
"1622","Other",1991,"Female",5,0.0236380039700734,0.0173840491595687,0.029128719155008
"1623","Other",1991,"Female",6,0.023216870735098,0.0171536705536519,0.0285123104717032
"1624","Other",1991,"Female",7,0.0227934034960279,0.0169224386090441,0.0278803427993029
"1625","Other",1991,"Female",8,0.0223679683106247,0.0166904574645745,0.0272658904190352
"1626","Other",1991,"Female",9,0.021940938552052,0.0164578326388101,0.0266311675491371
"1627","Other",1991,"Female",10,0.0215126935581723,0.0162244321554262,0.025996399271219
"1628","Other",1991,"Female",11,0.021083617231874,0.0159865057728358,0.0253661926658277
"1629","Other",1991,"Female",12,0.0206540966037652,0.0157469736053752,0.0247398663239538
"1630","Other",1991,"Female",13,0.0202245203691131,0.0155072075809653,0.0241017647849484
"1631","Other",1991,"Female",14,0.0197952774112859,0.015267430996625,0.0234914554750686
"1632","Other",1991,"Female",15,0.0193667553241411,0.0150257967850425,0.0228729420801183
"1633","Other",1991,"Female",16,0.0189393389458113,0.0147894811870012,0.0222734919533859
"1634","Other",1991,"Female",17,0.0185134089161506,0.0145490882158216,0.0216681214965212
"1635","Other",1991,"Female",18,0.0180893402697449,0.0143102811275222,0.0210894382660126
"1636","Other",1991,"Female",19,0.017667501075845,0.0140691114333977,0.0205139637354187
"1637","Other",1991,"Female",20,0.0172482511358883,0.0138292006727257,0.0199470373457226
"1638","Other",1991,"Female",21,0.0168319407484273,0.0135732681065127,0.0194124894999122
"1639","Other",1991,"Female",22,0.0164189095503205,0.0133464151675277,0.0188756349778879
"1640","Other",1991,"Female",23,0.0160094854419654,0.0131159386541453,0.0183747214832914
"1641","Other",1991,"Female",24,0.015603983603208,0.0128785127572362,0.0178759917040919
"1642","Other",1991,"Female",25,0.0152027056053539,0.0126516089043253,0.0173927313665911
"1643","Other",1991,"Female",26,0.0148059386234682,0.0124173724614425,0.0169152424589927
"1644","Other",1991,"Female",27,0.0144139547519069,0.0121899044047973,0.0164458404570513
"1645","Other",1991,"Female",28,0.0140270104247897,0.0119519378628189,0.0159912482947952
"1646","Other",1991,"Female",29,0.0136453459419301,0.0117156267849625,0.0155307526074559
"1647","Other",1991,"Female",30,0.0132691850995986,0.0114880119206477,0.0150906828654318
"1648","Other",1991,"Female",31,0.0128987349244229,0.0112560504753464,0.0146565096730917
"1649","Other",1991,"Female",32,0.0125341855077491,0.0110181656242206,0.0142230118276149
"1650","Other",1991,"Female",33,0.0121757099368978,0.0107710732016249,0.0138113335689167
"1651","Other",1991,"Female",34,0.0118234643189658,0.010508350767714,0.0134075328217007
"1652","Other",1991,"Female",35,0.0114775878921507,0.0102416577159188,0.0130030707616918
"1653","Other",1991,"Female",36,0.0111382032190162,0.00995354024121047,0.0126139694673029
"1654","Other",1991,"Female",37,0.0108054164556646,0.009701840430872,0.0122298157562613
"1655","Other",1991,"Female",38,0.0104793176904463,0.00943222997488013,0.0118591656107226
"1656","Other",1991,"Female",39,0.0101599813456035,0.00916563239381654,0.0114943717261015
"1657","Other",1991,"Female",40,0.00984746663511507,0.00888223251461353,0.0111372937786964
"1658","Other",1991,"Female",41,0.00954181807196897,0.00860193433234315,0.0107989963275202
"1659","Other",1991,"Female",42,0.00924306601813831,0.00831636808545905,0.0104731062926981
"1660","Other",1991,"Female",43,0.00895122727065902,0.00802572081845939,0.0101580166566397
"1661","Other",1991,"Female",44,0.00866630567739827,0.00774788225644359,0.00986356562735052
"1662","Other",1991,"Female",45,0.00838829277635032,0.00748451202353847,0.00957346470849239
"1663","Other",1991,"Female",46,0.00811716845259268,0.00718039335137686,0.00928421036204304
"1664","Other",1991,"Female",47,0.00785290160736993,0.00689617308502392,0.00901009716931502
"1665","Other",1991,"Female",48,0.00759545083413709,0.00661751182949657,0.00874178465961368
"1666","Other",1991,"Female",49,0.00734476509678065,0.00633003827615767,0.0084784935644497
"1667","Other",1991,"Female",50,0.00710078440563523,0.00608636148610381,0.00822371483813106
"1668","Other",1991,"Female",51,0.00686344048732116,0.00583005306374421,0.00796832371304743
"1669","Other",1991,"Female",52,0.00663265744483551,0.00557624136811458,0.00770952395176667
"1670","Other",1991,"Female",53,0.00640835240473288,0.00534022835371738,0.00746373904362483
"1671","Other",1991,"Female",54,0.00619043614862529,0.00510667295864353,0.00722200659799439
"1672","Other",1991,"Female",55,0.00597881372661146,0.00488247291136844,0.00699208173476817
"1673","Other",1991,"Female",56,0.00577338505060945,0.00466426796052294,0.00676953899653825
"1674","Other",1991,"Female",57,0.00557404546591159,0.00445486243813655,0.00654438147857978
"1675","Other",1991,"Female",58,0.00538068629960465,0.00426148247538929,0.00635095455473621
"1676","Other",1991,"Female",59,0.00519319538479984,0.00408682881175541,0.00616955487245299
"1677","Other",1991,"Female",60,0.00501145755989557,0.0039034533505243,0.00600688858723053
"1678","Other",1991,"Female",61,0.00483535514235116,0.0037256934160337,0.00584526252990617
"1679","Other",1991,"Female",62,0.00466476837668078,0.00356008292134165,0.00567779442240012
"1680","Other",1991,"Female",63,0.00449957585658516,0.00339695285397978,0.00552772489101782
"1681","Other",1991,"Female",64,0.00433965492132414,0.00323998742520588,0.00537187225496963
"1682","Other",1991,"Female",65,0.00418488202659655,0.00309017919973141,0.00522078528358081
"1683","Other",1991,"Female",66,0.00403513309033695,0.00294750777637807,0.005084925417676
"1684","Other",1991,"Female",67,0.0038902838139615,0.00281197912692606,0.0049402671185601
"1685","Other",1991,"Female",68,0.0037502099796999,0.00268784462623977,0.00481462942765016
"1686","Other",1991,"Female",69,0.00361478772473765,0.00256164301384845,0.00469106450623694
"1687","Other",1991,"Female",70,0.00348389379296406,0.00244108679422574,0.00456783448799606
"1688","Other",1991,"Female",71,0.00335740576517844,0.00233437172375249,0.00444895231463836
"1689","Other",1991,"Female",72,0.00323520226865019,0.00222648368182909,0.004332603939575
"1690","Other",1991,"Female",73,0.00311716316696024,0.00212133403332038,0.00421771649821311
"1691","Other",1991,"Female",74,0.00300316973107184,0.00202094259371655,0.00410759665717486
"1692","Other",1991,"Female",75,0.00289310479259014,0.00192511329466489,0.00399896622083209
"1693","Other",1991,"Female",76,0.00278685288017278,0.00183365635240474,0.00389269893195001
"1694","Other",1991,"Female",77,0.00268430034004897,0.00174638824088402,0.00378797508200369
"1695","Other",1991,"Female",78,0.00258533544159396,0.00166313750949714,0.00368590591722284
"1696","Other",1991,"Female",79,0.00248984846888934,0.00158384364123405,0.00358798714626516
"1697","Other",1991,"Female",80,0.00239773179917858,0.00151062318699527,0.00349118580804982
"1698","Other",1991,"Female",81,0.00230887996910266,0.00143838646547258,0.003395608366745
"1699","Other",1991,"Female",82,0.00222318972957288,0.0013695074269526,0.00330256385202125
"1700","Other",1991,"Female",83,0.00214056009010732,0.00130383905093381,0.00321177367422409
"1701","Other",1991,"Female",84,0.00206089235342553,0.00124123990368434,0.00312319929980225
"1702","Other",1991,"Female",85,0.00198409014106236,0.00118157400788604,0.00303680195791848
"1703","Other",1991,"Female",86,0.0019100594107272,0.00112471070663223,0.00295265170753337
"1704","Other",1991,"Female",87,0.00183870846609987,0.00107052452297851,0.00287158525227871
"1705","Other",1991,"Female",88,0.00176994795971922,0.00101889501612807,0.00279252093153954
"1706","Other",1991,"Female",89,0.00170369088958513,0.00096970663522338,0.00271542149123809
"1707","Other",1991,"Female",90,0.00163985259005979,0.000922848571614057,0.00264024969402947
"1708","Other",1991,"Female",91,0.00157835071762,0.000878214610375658,0.00256696836400552
"1709","Other",1991,"Female",92,0.00151910523197848,0.000835702981766809,0.00249553645117251
"1710","Other",1991,"Female",93,0.00146203837305956,0.000795216213231155,0.00242591830211108
"1711","Other",1991,"Female",94,0.00140707463428315,0.000756660982476408,0.00235808023380899
"1712","Other",1991,"Female",95,0.00135414073258003,0.000719947972094724,0.00229198569980466
"1713","Other",1991,"Female",96,0.00130316557553241,0.000684991726126477,0.00222760243776631
"1714","Other",1991,"Female",97,0.00125408022600537,0.000651710508912789,0.00216489937398349
"1715","Other",1991,"Female",98,0.00120681786460794,0.000620026166530704,0.00210383109560702
"1716","Other",1991,"Female",99,0.00116131375029701,0.000589863991058235,0.0020443622452083
"1717","Other",1991,"Female",100,0.00111750517941286,0.000561152587874325,0.00198645782056954
"1718","Other",1991,"Male",0,0.0297714739274254,0.0203726494533379,0.038844791846668
"1719","Other",1991,"Male",1,0.0292769408691628,0.0200770460028733,0.0382101157911027
"1720","Other",1991,"Male",2,0.0287760620154413,0.0197847965777619,0.037561702664926
"1721","Other",1991,"Male",3,0.0282692637164481,0.0194910896835716,0.036900113538714
"1722","Other",1991,"Male",4,0.0277569966355897,0.0191960913724402,0.0362259731289176
"1723","Other",1991,"Male",5,0.0272397344383058,0.0188999707111013,0.0355399687129181
"1724","Other",1991,"Male",6,0.0267179722839591,0.0186018037355801,0.0348427951813937
"1725","Other",1991,"Male",7,0.0261922251275611,0.0182969924123531,0.0341247762229343
"1726","Other",1991,"Male",8,0.025663025840834,0.0179918309429331,0.033397406343584
"1727","Other",1991,"Male",9,0.0251309231648223,0.0176863220011993,0.0326616346662967
"1728","Other",1991,"Male",10,0.0245964795089136,0.0173849947231692,0.0319184583163471
"1729","Other",1991,"Male",11,0.0240602686136256,0.0170774956250579,0.0311689174246449
"1730","Other",1991,"Male",12,0.023522873096827,0.0167741580192706,0.0304158214054126
"1731","Other",1991,"Male",13,0.0229848819051038,0.0164714564273023,0.0296651728270662
"1732","Other",1991,"Male",14,0.0224468876937236,0.0161741541940728,0.028911875404256
"1733","Other",1991,"Male",15,0.0219094841600263,0.0158573657190267,0.0281457332216903
"1734","Other",1991,"Male",16,0.0213732633560503,0.0155325024563074,0.0273878337405217
"1735","Other",1991,"Male",17,0.0208388130067477,0.0152271523141113,0.0266390776780314
"1736","Other",1991,"Male",18,0.0203067138602421,0.0149291115513778,0.0258882329220883
"1737","Other",1991,"Male",19,0.0197775370962167,0.0146361335596612,0.0251359499494875
"1738","Other",1991,"Male",20,0.0192518418177066,0.0143312648267456,0.0243965762010128
"1739","Other",1991,"Male",21,0.0187301726503147,0.0140379981155047,0.023648271920826
"1740","Other",1991,"Male",22,0.0182130574712065,0.0137587193088898,0.0229026328179603
"1741","Other",1991,"Male",23,0.017701005288211,0.013474352821661,0.0221731406783975
"1742","Other",1991,"Male",24,0.0171945042870044,0.0131915126942186,0.02145612491241
"1743","Other",1991,"Male",25,0.0166940200617429,0.0129061818940597,0.0207373526251568
"1744","Other",1991,"Male",26,0.0161999940417047,0.0126293668601127,0.0200422332526134
"1745","Other",1991,"Male",27,0.0157128421235617,0.0123434527705211,0.0193453429994198
"1746","Other",1991,"Male",28,0.0152329535159007,0.012056692591704,0.0186558003711602
"1747","Other",1991,"Male",29,0.0147606897996182,0.0117296463726869,0.0179990092997146
"1748","Other",1991,"Male",30,0.0142963842048851,0.0113326632025039,0.0173501778750012
"1749","Other",1991,"Male",31,0.0138403411025764,0.0109066990662721,0.0167237977162884
"1750","Other",1991,"Male",32,0.0133928357054406,0.0105034621732566,0.0161146851921925
"1751","Other",1991,"Male",33,0.0129541139718856,0.0100996683840695,0.0155443113307739
"1752","Other",1991,"Male",34,0.0125243927031214,0.00971972011223579,0.015009433966128
"1753","Other",1991,"Male",35,0.0121038598225433,0.00932655460610301,0.014527617086594
"1754","Other",1991,"Male",36,0.0116926748246941,0.00894583710108821,0.014059961925562
"1755","Other",1991,"Male",37,0.0112909693799015,0.00857646844829659,0.013602978143991
"1756","Other",1991,"Male",38,0.0108988480797574,0.00822043819048756,0.0131720949500986
"1757","Other",1991,"Male",39,0.0105163893079822,0.0078750744303906,0.0127559720421323
"1758","Other",1991,"Male",40,0.0101436462208768,0.00753948605407145,0.012346957934001
"1759","Other",1991,"Male",41,0.00978064782149458,0.00721584172377296,0.0119569827195669
"1760","Other",1991,"Male",42,0.00942740011184279,0.00690376977297613,0.011576380466727
"1761","Other",1991,"Male",43,0.00908388730780939,0.00660317140285149,0.0112093060243603
"1762","Other",1991,"Male",44,0.00875007310209308,0.00631980908948004,0.0108426089378948
"1763","Other",1991,"Male",45,0.00842590196114795,0.00604761652044152,0.0104969217738535
"1764","Other",1991,"Male",46,0.00811130044301745,0.0057827659453264,0.010154017941879
"1765","Other",1991,"Male",47,0.00780617852389247,0.00552590125047416,0.00981145175092266
"1766","Other",1991,"Male",48,0.00751043092225864,0.00527911677210665,0.00948505952883767
"1767","Other",1991,"Male",49,0.00722393841057165,0.00504213394758974,0.00916555587618773
"1768","Other",1991,"Male",50,0.00694656910549425,0.00481467133645028,0.00885453903133498
"1769","Other",1991,"Male",51,0.00667817972882228,0.00459644580656869,0.00854405369380815
"1770","Other",1991,"Male",52,0.00641861683230311,0.00438717362400151,0.00824891865201718
"1771","Other",1991,"Male",53,0.00616771798059152,0.00418657144865355,0.00796476801398238
"1772","Other",1991,"Male",54,0.00592531288758423,0.00399435723862611,0.00768824996753886
"1773","Other",1991,"Male",55,0.00569122450231395,0.00381025106656188,0.00741930827371735
"1774","Other",1991,"Male",56,0.00546527004146067,0.00363397585169972,0.0071578760108163
"1775","Other",1991,"Male",57,0.00524726196634603,0.00346525801165108,0.00690023429674077
"1776","Other",1991,"Male",58,0.00503700890301343,0.00330337158969456,0.00665462923294263
"1777","Other",1991,"Male",59,0.00483431650466043,0.00314842994268939,0.00641621324153289
"1778","Other",1991,"Male",60,0.00463898825628126,0.00300030107231765,0.00618488623029572
"1779","Other",1991,"Male",61,0.00445082622189726,0.00285872738179988,0.00596054124402872
"1780","Other",1991,"Male",62,0.00426963173520463,0.00272345710150823,0.0057414947511178
"1781","Other",1991,"Male",63,0.00409520603485421,0.00259424455170204,0.00553060262791123
"1782","Other",1991,"Male",64,0.00392735084590258,0.00247085035467843,0.00532633129411305
"1783","Other",1991,"Male",65,0.0037658689092403,0.00235304160055904,0.00513064039685036
"1784","Other",1991,"Male",66,0.00361056446101733,0.0022405919707721,0.00493940819905519
"1785","Other",1991,"Male",67,0.00346124366425134,0.00213328182311014,0.004754409309786
"1786","Other",1991,"Male",68,0.00331771499492747,0.0020308982420522,0.0045755067652166
"1787","Other",1991,"Male",69,0.00317978958498153,0.00193323505784012,0.00440256156974539
"1788","Other",1991,"Male",70,0.00304728152460871,0.00184009283759404,0.00423543317310375
"1789","Other",1991,"Male",71,0.00292000812635912,0.00175127885154631,0.00407397991791573
"1790","Other",1991,"Male",72,0.00279779015347561,0.00166660701726814,0.00391805945793934
"1791","Other",1991,"Male",73,0.0026804520149012,0.00158589782456066,0.00376752914739598
"1792","Other",1991,"Male",74,0.00256782192933642,0.001508978243485,0.00362224640194707
"1793","Other",1991,"Male",75,0.00245973206066532,0.00143568161781412,0.00348357822386532
"1794","Other",1991,"Male",76,0.00235601862699398,0.00136584754600505,0.00335936967564768
"1795","Other",1991,"Male",77,0.00225652198546169,0.00129932175161336,0.0032296617857754
"1796","Other",1991,"Male",78,0.00216108669489259,0.0012359559449043,0.003122277931107
"1797","Other",1991,"Male",79,0.00206956155825926,0.00117560767725535,0.0030224253935971
"1798","Other",1991,"Male",80,0.00198179964682829,0.0011181401897956,0.0029234806175419
"1799","Other",1991,"Male",81,0.00189765830775556,0.00106342225758625,0.00283423841061115
"1800","Other",1991,"Male",82,0.00181699915679542,0.00101132803051515,0.00274061712121459
"1801","Other",1991,"Male",83,0.00173968805768447,0.000961736871955686,0.00265345200997335
"1802","Other",1991,"Male",84,0.00166559508965951,0.000914533196126428,0.00256870436539262
"1803","Other",1991,"Male",85,0.00159459450446914,0.000869606304982922,0.00248503815523397
"1804","Other",1991,"Male",86,0.00152656467414177,0.000826850225375707,0.00239872433085466
"1805","Other",1991,"Male",87,0.00146138803067938,0.000786163547119515,0.00231865099379883
"1806","Other",1991,"Male",88,0.00139895099875631,0.000747449262536765,0.00223273527165488
"1807","Other",1991,"Male",89,0.00133914392241621,0.000710614607963713,0.00215660344635522
"1808","Other",1991,"Male",90,0.00128186098667886,0.000675570907639472,0.00208497922364917
"1809","Other",1991,"Male",91,0.00122700013489035,0.000642233420336237,0.00201877518914662
"1810","Other",1991,"Male",92,0.00117446298257749,0.000610521189032953,0.00195437934901782
"1811","Other",1991,"Male",93,0.00112415472849762,0.000580356893884026,0.00188573858566778
"1812","Other",1991,"Male",94,0.00107598406351088,0.000551666708689034,0.00182072657022806
"1813","Other",1991,"Male",95,0.00102986307784107,0.000524380161028487,0.00175997085579826
"1814","Other",1991,"Male",96,0.00098570716723496,0.000498429996193997,0.00170226842988655
"1815","Other",1991,"Male",97,0.000943434938477518,0.000473752045008562,0.00164112576007312
"1816","Other",1991,"Male",98,0.000902968114671566,0.000450285095603637,0.00158545131032338
"1817","Other",1991,"Male",99,0.000864231440645705,0.000427970769193958,0.00152907925979789
"1818","Other",1991,"Male",100,0.000827152588812592,0.000406753399868437,0.0014759962783364
"1819","Other",1992,"Female",0,0.0258962513088769,0.0189279756988708,0.0321850680498152
"1820","Other",1992,"Female",1,0.0256046151904403,0.0187373061348005,0.031765668848085
"1821","Other",1992,"Female",2,0.0253086966912207,0.018545005744592,0.0313517196608417
"1822","Other",1992,"Female",3,0.0250086132283064,0.01835113515274,0.0309270376647676
"1823","Other",1992,"Female",4,0.0247044918549512,0.0181557573046109,0.030485073354583
"1824","Other",1992,"Female",5,0.024396469194834,0.0179611014603347,0.03003242964922
"1825","Other",1992,"Female",6,0.0240846913318544,0.0177661973620119,0.0295918948558281
"1826","Other",1992,"Female",7,0.0237693136542825,0.0175699717529877,0.0291446752928864
"1827","Other",1992,"Female",8,0.0234505006524227,0.0173724931844064,0.0286814922544004
"1828","Other",1992,"Female",9,0.0231284256693157,0.0171738321291738,0.0282131702195457
"1829","Other",1992,"Female",10,0.0228032706043919,0.0169740422576275,0.0277409878517905
"1830","Other",1992,"Female",11,0.0224752255704006,0.0167746498413305,0.0272701405639825
"1831","Other",1992,"Female",12,0.0221444885043622,0.016575347202505,0.0268156979509004
"1832","Other",1992,"Female",13,0.0218112647337218,0.016375141078013,0.0263521833393004
"1833","Other",1992,"Female",14,0.0214757664993223,0.0161741078792921,0.0258790988154828
"1834","Other",1992,"Female",15,0.0211382124372428,0.0159647195479935,0.0253898470670818
"1835","Other",1992,"Female",16,0.0207988270219738,0.0157531310460591,0.0248975443765798
"1836","Other",1992,"Female",17,0.0204578399738038,0.0155452102709423,0.0244581021246111
"1837","Other",1992,"Female",18,0.020115485633678,0.0153368410926384,0.024014194273181
"1838","Other",1992,"Female",19,0.0197720023091372,0.0151270510936872,0.0235407499414351
"1839","Other",1992,"Female",20,0.0194276315952685,0.0149140778945208,0.0230850154438601
"1840","Other",1992,"Female",21,0.0190826176748716,0.014700808840211,0.0226573969550937
"1841","Other",1992,"Female",22,0.0187372066022769,0.0144874990312107,0.0222556280767485
"1842","Other",1992,"Female",23,0.0183916455754326,0.0142742394533901,0.0218588591055181
